TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
50:10.9,0.386919864,-0.090724438,0.116773526,0.126300654,0.447171945,-0.078585914,-0.294800717,0.264085967,0.911320333,0.028181819,0.124810505,0.403218559,0.610089483,0.433754267,0.399844875,0.610251101,0.319944154,0.716238921,0.67102297,0.260153683,788.9377289,812.3076923,807.0695971,806.2637363,770.8058608,-0.365173,0.103943,0.932007,3.790741,-7.977753,-1.59256,1,1,1,1,1,65,
50:11.9,0.07173525,-0.317062942,-0.139825814,0.359079981,0.060233257,-0.36979447,-0.404251547,0.365700274,0.550009053,-0.0079483,0.006269281,0.701296888,0.655326708,0.526091803,0.353348491,0.543936288,0.164412716,0.596571138,0.635006724,0.074149941,798.2051282,797.8021978,796.1904762,803.8461538,987.5824176,-0.360962,0.10083,0.933044,4.104767,-6.564636,-1.487885,1,1,1,1,1,65,
50:12.9,0.372391621,-0.003500597,-0.332595653,0.542068209,-0.002146782,-0.172692792,-0.355506781,0.297318686,0.594941425,0.0245901,0.110287969,0.686567228,0.545180569,0.552739744,0.402346303,0.595297454,0.192457319,0.561750375,0.538083479,0.187537603,786.1172161,784.1025641,789.3406593,814.7252747,1135.054945,-0.36438,0.106995,0.933899,4.231873,-7.312317,-1.315918,1,1,1,1,1,65,
50:13.9,0.428792073,-0.183541348,-0.420617451,0.495816965,-0.045718019,-0.174418899,-0.605148893,0.074004344,0.739605179,0.116367303,-0.032352075,0.580307653,0.412892388,0.436725374,0.271095265,0.748136332,0.246668427,0.591249792,0.657432835,0.481561344,790.5494505,801.8315018,800.2197802,799.010989,720.4395604,-0.372314,0.108643,0.930786,4.067383,-6.721649,-1.353302,1,1,1,1,1,65,
50:14.9,0.545499868,-0.283552211,0.02966651,0.283709063,0.280481786,-0.144309535,-0.646805932,-0.02873084,0.656526862,0.157972908,-0.067829957,0.629400936,0.563658843,0.513550442,0.24152715,0.864338194,0.200613903,0.563188455,0.753792702,0.58194911,815.9340659,821.1721612,802.6373626,828.8278388,814.3223443,-0.364075,0.101501,0.934814,3.633728,-8.21701,-1.77948,1,1,1,1,1,65,
50:15.9,0.156259678,-0.123990986,-0.023694845,-0.153503425,0.206252775,-0.059241547,-0.375843439,0.35969286,0.491219595,0.191455007,0.073012012,0.682797582,0.573059428,0.467128013,0.280387575,0.598001611,0.1805597,0.499591062,0.560982682,0.299356303,797.3992674,792.967033,788.9377289,801.8315018,998.0586081,-0.368286,0.103882,0.931824,4.501038,-6.646881,-1.390686,1,1,1,1,1,65,
50:16.9,0.352388655,-0.114173198,0.24274722,-0.037738646,0.285342318,-0.235157029,-0.073635902,0.314189028,0.448941076,0.185684921,0.108874955,0.563430285,0.52641559,0.410061232,0.366247226,0.608312321,0.056131297,0.449086321,0.639682495,0.178066419,798.6080586,818.7545788,791.3553114,805.0549451,682.967033,-0.368286,0.106934,0.930969,4.344025,-7.63382,-1.360779,1,1,1,1,1,65,
50:17.9,0.507789807,-0.186739433,-0.092912928,-0.133168123,0.306411584,-0.176573866,-0.344904939,0.231694494,0.594189343,0.152683438,-0.08253785,0.544919936,0.573908805,0.508611999,0.415350686,0.690034038,0.149904275,0.465459277,0.705948357,0.475677129,797.8021978,814.3223443,801.4285714,815.1282051,664.029304,-0.376221,0.10791,0.929321,3.58139,-7.155304,-1.794434,1,1,1,1,1,65,
50:18.9,0.566380748,-0.029400846,-0.491815819,0.153391973,0.404620046,-0.327259913,-0.298187118,0.474033086,0.806014491,-0.084555287,-0.094844486,0.546520476,0.599234785,0.496865418,0.265945406,0.81648007,0.183910046,0.519669236,0.594446938,0.463391521,804.2490842,802.2344322,776.8498168,809.4871795,844.9450549,-0.370361,0.10675,0.929993,4.037476,-6.437531,-1.61499,1,1,1,1,1,65,
50:19.9,0.465641346,-0.018741239,-0.190798187,0.286192216,0.457395352,-0.382695916,-0.373675062,0.450882845,0.86810389,0.125572043,-0.129164873,0.589448657,0.531260592,0.470041611,0.370973577,0.531114158,0.145291348,0.569479615,0.47910398,0.364185078,809.0842491,810.2930403,803.8461538,810.2930403,682.967033,-0.376282,0.105591,0.933594,4.127197,-6.901093,-1.271057,1,1,1,1,1,65,
50:20.9,0.127967971,-0.219107464,-0.284601675,0.046019429,0.299952289,-0.545333697,-0.319793128,0.09974958,0.692180236,0.088944797,0.154435551,0.492510289,0.57978316,0.432969103,0.514969176,0.586705742,0.128581495,0.464751261,0.507478408,0.303390206,801.8315018,818.3516484,796.1904762,780.8791209,717.2161172,-0.372742,0.105469,0.934021,3.813171,-7.334747,-2.063599,1,1,1,1,1,75,
50:21.9,0.147767968,-0.242854378,-0.461808171,0.110187463,0.078339377,-0.300766908,-0.385877342,0.081019986,0.382054768,-0.110801557,0.090328812,0.604994894,0.554140196,0.391113109,0.360771983,0.799244166,0.192225185,0.510717807,0.408845601,0.600842096,796.1904762,805.4578755,790.1465201,805.4578755,878.7912088,-0.379028,0.106323,0.925659,4.381409,-6.213226,-1.226196,1,1,1,1,1,75,
50:22.9,0.10395317,-0.030429669,-0.249144725,0.126041911,0.221107669,-0.208442397,-0.307120037,0.272977087,0.529438455,0.153070331,0.116328166,0.695531466,0.51748952,0.51175996,0.278460539,0.782570333,0.112458914,0.545254339,0.677708591,0.580648339,802.2344322,806.6666667,792.5641026,812.3076923,679.3406593,-0.383728,0.107849,0.929688,3.768311,-7.454376,-1.59256,1,1,1,1,1,75,
50:23.9,0.298427431,0.040902289,-0.342112163,0.129994427,0.338022308,-0.092521442,-0.267972294,0.206962989,0.678280854,0.274054315,-0.121512455,0.681264302,0.638099536,0.504752798,0.261645071,0.485426318,0.14310817,0.461827363,0.6976043,0.286524912,796.1904762,809.0842491,794.5787546,804.6520147,913.4432234,-0.382874,0.105896,0.928894,3.955231,-7.267456,-1.525269,1,1,1,1,1,75,
50:24.9,0.111093995,-0.224208289,-0.184654532,0.318787363,0.289221614,-0.142757173,-0.181877523,0.316090722,0.724007466,0.122018412,-0.031083739,0.804947189,0.575603358,0.459971421,0.318464174,0.514657687,0.118178065,0.541447618,0.76804639,0.234138233,813.5164835,810.2930403,804.2490842,840.1098901,859.8534799,-0.384277,0.104675,0.925049,4.463654,-7.207642,-1.674805,1,1,1,1,1,75,
50:25.9,0.277985582,-0.189985917,-0.068488265,0.482834762,0.303340931,-0.34645921,-0.071483941,0.406760694,0.501916684,-0.015123421,0.308675782,0.989097182,0.566941554,0.570389633,0.303489317,0.717666341,0.142235495,0.592470908,0.612540487,0.397660897,804.6520147,817.9487179,799.8168498,816.3369963,645.8974359,-0.379028,0.107971,0.922058,3.962708,-6.871185,-1.211243,1,1,1,1,1,75,
50:26.9,0.461270529,0.103484009,-0.225152468,0.402165915,0.290111412,-0.171726574,-0.269748866,0.101965751,0.499899012,0.048614583,0.303723545,0.929860561,0.730273863,0.532962217,0.204468374,0.789432951,0.087948272,0.570710582,0.568503922,0.440919844,802.2344322,811.9047619,788.9377289,806.6666667,584.2490842,-0.377136,0.107178,0.929504,4.07486,-6.557159,-2.018738,1,1,1,1,1,75,
50:27.9,0.332103429,-0.433038871,-0.536395525,0.213989444,0.325820677,-0.255061496,-0.379484258,0.197724011,0.489579822,0.176418247,-0.100493712,0.505687513,0.679212039,0.446402273,0.207941931,0.399002246,0.009186835,0.532146878,0.540813396,0.315695654,796.1904762,809.8901099,790.5494505,816.7399267,966.2271062,-0.38916,0.104004,0.924011,4.015045,-7.536621,-0.740204,1,1,1,1,1,75,
50:28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
50:28.9,0.418366418,0.949271713,1.092956659,0.204814033,0.495797688,0.316479678,0.642480017,0.45635672,0.512540534,0.325077571,0.510239541,0.537772725,0.582879244,0.487515746,0.357697089,0.422296694,0.027024114,0.557176459,0.607409977,0.183539694,794.1758242,806.6666667,792.967033,805.0549451,953.3333333,-0.379211,0.108765,0.928894,3.955231,-7.745972,-1.457977,1,1,1,1,1,75,
50:29.9,0.462984663,0.898785545,1.055849898,0.156899383,0.414378794,0.327574794,0.568238394,0.548210185,0.395882558,0.293836988,0.505558024,0.363332734,0.570426961,0.32869128,0.416298277,0.870472714,-0.083231251,0.516526979,0.250766878,0.67000644,796.1904762,799.4139194,810.2930403,811.5018315,349.3406593,-0.387512,0.10675,0.924744,4.09729,-6.504822,-1.734619,1,1,1,1,1,75,
50:30.9,0.341286175,-0.361923994,-0.328529105,0.29920249,0.206656055,-0.369360452,-0.314354219,0.3520556,0.358202697,-0.099956679,0.127160143,0.42513543,0.55388412,0.484546894,0.424784946,0.767994604,0.019899987,0.457249077,0.517516034,0.632547096,793.3699634,802.2344322,795.7875458,811.5018315,772.4175824,-0.382629,0.107971,0.92688,4.508514,-7.319794,-1.383209,1,1,1,1,1,75,
50:31.9,0.294545052,-0.015478606,-0.591025048,0.238254832,0.311411246,-0.18299494,-0.638311464,0.212904474,0.325535682,-0.074700029,-0.075860023,0.353904134,0.599066977,0.384307373,0.351594519,0.500688368,0.137998782,0.422290348,0.475682849,0.339174896,796.1904762,811.0989011,809.8901099,813.1135531,635.018315,-0.385681,0.102356,0.921875,4.314117,-6.945953,-1.398163,1,1,1,1,1,75,
50:32.9,0.721098806,0.078180726,-0.234756168,0.596706755,0.563538582,-0.102346079,-0.418286729,0.504165904,0.87671634,0.039834232,0.342126361,1.16805225,0.520919246,0.432314138,0.255561917,0.540944809,0.125406214,0.473365771,0.445995143,0.216643609,776.4468864,806.6666667,782.0879121,795.3846154,796.996337,-0.383911,0.107605,0.926636,4.42627,-7.514191,-1.75705,1,1,1,1,1,75,
50:33.9,0.680934222,0.082743218,0.10483559,0.626210662,0.53361024,-0.229389697,-0.075579169,0.619255743,1.007681988,0.271050959,0.402830294,1.170944288,0.423309814,0.483547066,0.598818917,0.762388546,0.203373931,0.508145221,0.578749598,0.561696398,792.1611722,794.5787546,797.3992674,809.0842491,903.7728938,-0.382568,0.111511,0.926941,3.858032,-7.910461,-1.899109,1,1,1,1,1,75,
50:34.9,0.419174282,0.074544986,-0.041567961,0.441635922,0.48460416,-0.058334331,-0.190695575,0.373109879,0.825598813,0.079543564,-0.00213108,0.53518211,0.589059141,0.5187484,0.648894602,0.790574716,0.18436503,0.375703977,0.493360187,0.595779762,797.3992674,823.1868132,797.3992674,801.4285714,848.5714286,-0.384827,0.104309,0.928162,4.134674,-6.280518,-1.786957,1,1,1,1,1,75,
50:35.9,0.671552128,0.119553932,-0.100012586,0.475813151,0.472220424,0.035732338,-0.157097771,0.123728588,0.491259839,0.116602231,0.183880798,0.534501038,0.613595471,0.363293064,0.625029976,0.448455258,0.183679043,0.531557029,0.406263336,0.121570956,792.1611722,799.8168498,793.7728938,806.2637363,984.3589744,-0.382629,0.104736,0.926758,4.530945,-7.745972,-1.390686,1,1,1,1,1,75,
50:36.9,0.255224703,-0.181451857,-0.024292139,0.368530196,0.30827968,-0.287134973,-0.219816298,0.161400923,0.674725042,0.031053968,0.216668634,0.629574669,0.550027207,0.458429633,0.670190843,0.463165891,0.165557282,0.62709755,0.652724921,-0.012752619,799.010989,805.4578755,798.6080586,829.6336996,942.0512821,-0.38678,0.103577,0.932068,4.433746,-6.975861,-1.891632,1,1,1,1,1,75,
50:37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
50:37.9,0.490676476,0.575916657,0.702082091,0.26498622,0.50026552,0.367093613,0.240923282,0.452637744,0.742634033,0.149793144,-0.01453415,0.813319812,0.643621347,0.357457309,0.777452352,0.483064204,0.204221658,0.538387238,0.580615515,0.461224683,796.996337,828.021978,791.7582418,796.1904762,585.0549451,-0.383972,0.104187,0.928528,3.955231,-6.459961,-1.300964,1,1,1,1,1,75,
50:38.9,0.729894098,1.062735677,0.869097382,0.039090333,0.745130394,0.6928508,0.48200923,-0.046956258,0.725333022,0.170107222,0.238563764,0.148840247,0.733383039,0.248237938,0.708275286,0.416335154,0.183701084,0.480209369,0.305515424,0.444375897,791.7582418,811.5018315,796.996337,803.4432234,768.3882784,-0.38562,0.106934,0.928711,3.970184,-8.3815,-1.704712,1,1,1,1,1,75,
50:39.9,0.072617599,0.458531684,-0.796432239,0.18675507,-0.065241458,0.065664848,-0.47422626,0.087661228,0.404787197,0.011801241,0.214177752,0.552477003,0.508471154,0.298603049,0.602608649,0.466518421,0.18071054,0.523424146,0.45859026,0.302169835,792.967033,813.1135531,793.3699634,798.6080586,653.1501832,-0.380371,0.103821,0.925232,4.067383,-7.267456,-1.75705,1,1,1,1,1,75,
50:40.9,0.116824859,-0.163263099,-0.078126232,0.081492623,0.099109722,-0.199721478,-0.454885983,0.217970755,0.572467119,-0.053523808,0.095079498,0.806608267,0.596624724,0.440357702,0.47128648,0.560871773,0.149245047,0.558109898,0.530382003,0.339192901,799.4139194,821.1721612,805.8608059,810.6959707,748.2417582,-0.385254,0.104065,0.925598,4.373932,-7.237549,-1.525269,1,1,1,1,1,70,
50:41.9,0.704491771,0.104032314,0.319497129,0.7551639,0.424928966,-0.061596635,-0.089508046,0.489862027,0.571077669,0.104444226,0.093131012,0.810056654,0.615037417,0.407275284,0.393369379,0.542630963,0.242664033,0.579051414,0.495605452,0.42431742,796.5934066,801.8315018,803.4432234,811.9047619,722.4542125,-0.387024,0.107422,0.926453,4.104767,-6.534729,-1.390686,1,1,1,1,1,70,
50:42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
50:42.9,0.900030151,0.733776674,0.91267696,1.024443778,0.965957356,0.307312731,0.578507072,0.890753914,1.061543625,0.325696695,0.564936836,0.977771369,0.682210119,0.437688475,0.565792422,0.722599928,0.383689854,0.510714744,0.422210622,0.577734454,838.9010989,830.4395604,821.978022,849.7802198,827.2161172,-0.833679,0.125916,0.614624,13.106842,63.014526,-14.138641,1,1,1,1,1,70,
50:43.9,0.518505353,1.191580951,1.021632999,0.776252884,0.855278448,0.532202377,0.633680951,0.795659755,0.965604974,0.550243696,0.573826494,0.898094594,0.686069003,0.563232201,0.900800013,0.761496544,0.375096079,0.539462239,0.588506823,0.609665024,825.6043956,812.7106227,809.0842491,848.1684982,984.3589744,-1.018494,0.089478,0.170837,4.015045,-25.234222,1.383209,1,1,1,1,1,70,
50:44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
50:44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
50:44.9,0.518505353,1.198874674,0.884070414,0.776252884,0.855278448,0.391517554,0.437067491,0.795659755,0.965604974,0.466631257,0.419157859,0.898094594,0.686069003,0.648575292,0.650012276,0.761496544,0.375096079,0.632355585,0.364249086,0.609665024,803.8461538,1445.714286,789.3406593,800.6227106,644.6886447,0.672485,0.016418,0.736389,1.211243,-65.990295,7.409515,1,1,1,1,1,70,
50:45.9,0.518505353,1.317019779,1.162814544,0.776252884,0.855278448,-0.243351679,0.621707078,0.795659755,0.965604974,-0.050750824,0.516106347,0.898094594,0.686069003,0.455786672,0.127960618,0.761496544,0.375096079,0.588280586,-0.069296896,0.609665024,840.1098901,442.8205128,971.0622711,797.8021978,783.6996337,0.861938,0.15509,0.50354,5.794525,-25.533295,-49.294586,1,2,4,1,2,70,
50:46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
50:46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
50:46.9,0.518505353,1.317019779,1.268130726,0.776252884,0.855278448,-0.243351679,0.559787755,0.795659755,0.965604974,-0.050750824,0.516106347,0.898094594,0.686069003,0.455786672,0.074347927,0.761496544,0.375096079,0.588280586,-0.291165614,0.609665024,773.2234432,1343.772894,1626.630037,784.9084249,794.1758242,0.26947,0.089783,0.92865,17.25647,79.373779,-0.321503,1,2,4,4,2,70,
50:47.9,0.518505353,1.317019779,1.268130726,0.776252884,0.855278448,-0.243351679,0.559787755,0.795659755,0.965604974,-0.050750824,0.516106347,0.898094594,0.686069003,0.455786672,0.074347927,0.761496544,0.375096079,0.588280586,-0.291165614,0.609665024,830.4395604,1060.10989,1021.428571,802.2344322,679.3406593,-0.225342,0.129395,0.968872,7.252502,-5.00946,-1.4505,1,2,4,1,2,70,
50:48.9,1.336682218,1.317019779,2.25136008,0.982444715,0.668599859,-0.243351679,0.689440797,0.713724989,0.854722116,-0.050750824,0.586171375,0.799282092,0.538197626,0.455786672,0.76211818,0.671999593,0.203852441,0.588280586,0.514375441,0.351528898,840.5128205,962.1978022,888.0586081,794.1758242,724.8717949,-0.278259,0.111938,0.957397,4.381409,-5.398254,-6.317902,1,1,1,1,1,70,
50:49.9,1.114218322,1.621472646,1.792992664,0.816185506,0.753647398,0.583220003,0.581489481,0.538813164,0.980486895,0.723250963,0.583755002,0.851617201,0.571454733,0.752001477,0.6331361,0.827779215,0.404737154,1.401020696,0.452341371,0.496229003,806.2637363,886.4468864,839.3040293,779.2673993,607.2161172,-0.284058,0.118225,0.961792,3.155212,-8.187103,-2.736511,1,1,1,1,1,70,
50:50.9,1.393985393,1.317318227,1.09949583,0.757447499,1.167326966,0.519930209,0.313028573,0.586669998,1.411289185,0.81466242,0.452670994,0.714334114,0.917044328,0.689582194,0.510909032,0.708127634,0.567838355,1.318853738,0.240534604,0.357251724,793.7728938,806.6666667,815.5311355,782.0879121,969.047619,-0.280518,0.10968,0.961182,3.37204,-6.056213,-3.252411,1,1,1,1,1,70,
50:51.9,1.139670005,1.06863287,0.764757879,0.336894702,1.259356731,-0.19903761,0.091160905,0.482175588,1.411289185,0.667417229,0.650237826,0.838339888,0.958262335,0.719768693,0.61370631,0.415553353,0.549042335,1.29116829,0.170975495,0.19632433,816.3369963,841.7216117,785.7142857,784.1025641,684.1758242,-0.290955,0.112183,0.95929,4.276733,-7.775879,-1.487885,1,1,1,1,1,75,
50:52.9,1.078233507,1.06671803,0.683776084,0.745327885,0.694039088,0.221815169,0.145373895,0.638222325,0.66856084,0.824188963,0.56786846,0.729258298,0.564164838,0.631702352,0.536291297,0.574952432,0.287655345,1.299106947,0.295603657,0.475272672,788.9377289,739.3772894,748.6446886,788.9377289,738.974359,0.40448,0.083252,0.944397,0.844879,-33.817596,-2.631836,1,1,1,1,1,75,
50:53.9,1.11447722,1.824291347,1.385701615,0.765524714,1.324947676,0.579360305,0.195590387,0.9462159,1.368986738,0.840513887,0.266979773,0.881087175,0.761629007,0.635892879,0.379133726,0.803261856,0.315514472,1.222839828,0.205727617,0.728688463,801.4285714,651.1355311,676.5201465,813.5164835,825.6043956,0.357727,0.135132,0.927551,10.602112,0.089722,4.643097,1,1,1,1,1,75,
50:54.9,1.722147536,1.418085911,1.199717065,0.617997041,0.933993228,0.249797394,-0.059693915,0.102383452,1.314651865,0.806806851,0.148973295,0.651293256,0.894019241,0.60747741,0.078529387,0.49344443,0.295468428,1.225962591,-0.1676356,0.406781467,853.4065934,693.040293,700.6959707,805.8608059,583.4432234,0.326843,0.11554,0.942444,3.715973,-6.078644,-2.459869,1,1,1,1,1,75,
50:55.9,1.597372833,1.008015523,0.78599987,0.820788819,0.87696007,0.392042502,-0.063806708,0.253925791,0.667583693,0.517675407,0.195659267,0.731383401,0.729412176,0.684794816,0.368056438,0.674383879,0.292262891,1.25179808,-0.134146521,0.48575367,813.9194139,783.6996337,752.6739927,806.6666667,693.4432234,0.292969,0.110168,0.945618,4.022522,-1.547699,-0.964508,1,1,1,1,1,75,
50:56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
50:56.9,1.597372833,1.253540559,1.17147454,1.509928547,0.87696007,0.165412669,0.170903223,1.243654308,0.667583693,0.559616591,0.206849386,1.118309867,0.729412176,0.623004133,0.474644203,0.61814233,0.292262891,1.214098456,0.146764026,0.352678025,851.7948718,811.0989011,783.6996337,814.3223443,748.2417582,0.247925,0.110046,0.962646,3.319702,-6.931,-2.086029,1,1,1,1,1,75,
50:57.9,1.597372833,1.034354263,1.109731973,1.576958697,0.87696007,-0.032138711,0.154384224,1.205542164,0.667583693,0.58360151,0.348905599,1.202933557,0.729412176,0.585923502,0.403867649,0.488806237,0.292262891,1.125794627,0.09166708,0.085424896,857.032967,840.5128205,807.0695971,806.6666667,684.981685,-0.147461,0.124817,0.984009,1.413116,15.394745,-10.646973,1,1,1,1,1,75,
50:58.9,1.597372833,1.229976301,0.848281902,0.949793662,0.87696007,0.143274596,0.175757404,0.763338055,0.667583693,0.442239624,0.37499816,1.024197331,0.729412176,0.669837746,0.543942673,0.69352939,0.292262891,1.076520594,0.112494238,0.356956856,821.978022,898.1318681,846.1538462,823.1868132,588.2783883,-0.574402,0.118469,0.804749,6.826324,24.568787,-4.246826,1,1,1,1,1,75,
50:59.9,1.597372833,1.091183171,0.838326131,0.710295876,0.87696007,0.259497097,0.396302583,0.731981029,0.667583693,0.425520133,0.429933123,0.860431337,0.729412176,0.720145555,0.651695137,0.701082293,0.292262891,1.13514828,0.265234237,0.43808334,1196.703297,914.6520147,854.6153846,836.8864469,718.021978,-0.892761,0.128174,0.442383,3.215027,-4.059906,1.091614,1,1,1,1,1,75,
51:00.9,1.597372833,1.102193043,0.640047927,1.132587588,0.87696007,0.816138464,0.552883402,0.700960542,0.667583693,0.424585808,0.462755568,0.675935374,0.729412176,0.5440014,0.543016382,0.633556728,0.292262891,1.129088868,0.133736324,0.463074481,708.3516484,858.2417582,840.5128205,751.0622711,849.7802198,-0.41333,0.127991,0.895813,0.628052,-29.062347,-0.067291,1,1,1,1,1,75,
51:01.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
51:01.9,1.597372833,2.137540898,0.842815488,1.394122347,0.87696007,0.581232493,0.051593062,1.30294747,0.667583693,0.440396629,0.311089017,1.355606361,0.729412176,0.720749776,0.472339489,0.700908665,0.292262891,1.161863556,0.058594366,0.355403734,767.5824176,707.5457875,788.5347985,784.5054945,787.7289377,0.298645,0.105835,0.956482,0.216827,-39.821472,2.093506,1,1,1,1,1,75,
51:02.9,1.597372833,1.926259593,1.083812104,1.188089617,0.87696007,0.554793778,-0.153600556,1.063432896,0.667583693,0.649645821,0.270979331,1.329909997,0.729412176,0.634708071,0.279953564,1.046391102,0.292262891,1.144823022,-0.0292953,0.766029474,779.2673993,671.2820513,757.5091575,802.6373626,1033.516484,0.352661,0.099121,0.946228,3.618774,8.882446,-1.345825,1,1,1,1,1,75,
51:03.9,0.791787815,1.768401237,0.95299608,0.982610172,0.68454049,0.326957028,-0.132604484,0.459888017,0.996746477,0.766622528,0.013188061,0.618863508,0.517098609,0.456352878,0.2058325,0.682944072,0.344125528,1.090297933,0.030926221,0.643907151,782.8937729,826.8131868,808.6813187,816.7399267,720.03663,-0.269897,0.100037,0.960083,4.149628,23.798676,-6.213226,1,1,1,1,1,75,
51:04.9,1.024547965,1.897063786,0.948271792,0.764314085,0.658953534,0.108262548,-0.46127092,0.276449808,0.9998674,0.630073235,0.121355561,0.687733603,0.63302844,0.524037273,0.418997868,0.615895106,0.214105969,1.027334254,0.078788417,0.303988339,809.4871795,921.0989011,835.6776557,811.5018315,695.0549451,-0.690979,0.087402,0.735107,6.160889,-4.299164,1.772003,1,1,1,1,1,75,
51:05.9,1.389370093,1.522812587,0.383553977,0.72928533,0.928195025,0.157892285,-0.237048114,0.195496921,0.984785091,0.351442789,0.119840075,0.864355989,0.85003936,0.481598974,0.486903415,0.598404042,0.430320913,1.007197313,0.404041381,0.4164746,800.2197802,897.3260073,824.3956044,788.1318681,604.7985348,-0.74292,0.118164,0.701904,2.661743,-11.05072,1.562653,1,1,1,1,1,75,
